key,expected,actual,ok,source,line,col
table_26[Kabsch RMSD/EquiBind + gnina].d1.t2.5,71.0,71.0,True,"body_appendix_short.tex, tab:results-near-native-form",364,66
table_26[Kabsch RMSD/EquiBind + gnina].d15.t0.25,15.2,14.9,False,"body_appendix_short.tex, tab:results-near-native-form",365,13
table_26[Kabsch RMSD/EquiBind + gnina].d15.t0.5,27.7,27.4,False,"body_appendix_short.tex, tab:results-near-native-form",365,19
table_26[Kabsch RMSD/EquiBind + gnina].d15.t0.75,40.3,39.9,False,"body_appendix_short.tex, tab:results-near-native-form",365,25
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1,51.2,51.5,False,"body_appendix_short.tex, tab:results-near-native-form",365,31
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1.25,62.0,62.4,False,"body_appendix_short.tex, tab:results-near-native-form",365,37
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1.5,71.0,71.0,True,"body_appendix_short.tex, tab:results-near-native-form",365,43
table_26[Kabsch RMSD/EquiBind + gnina].d15.t1.75,75.9,76.2,False,"body_appendix_short.tex, tab:results-near-native-form",365,49
table_26[Kabsch RMSD/EquiBind + gnina].d15.t2,79.9,80.2,False,"body_appendix_short.tex, tab:results-near-native-form",365,55
table_26[Kabsch RMSD/EquiBind + gnina].d15.t2.25,82.5,82.8,False,"body_appendix_short.tex, tab:results-near-native-form",365,61
table_26[Kabsch RMSD/EquiBind + gnina].d15.t2.5,85.1,85.1,True,"body_appendix_short.tex, tab:results-near-native-form",365,67
table_26[Kabsch RMSD/EquiBind + gnina].d30.t0.25,17.2,16.8,False,"body_appendix_short.tex, tab:results-near-native-form",366,13
table_26[Kabsch RMSD/EquiBind + gnina].d30.t0.5,31.0,30.7,False,"body_appendix_short.tex, tab:results-near-native-form",366,19
table_26[Kabsch RMSD/EquiBind + gnina].d30.t0.75,43.9,43.6,False,"body_appendix_short.tex, tab:results-near-native-form",366,25
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1,54.1,53.8,False,"body_appendix_short.tex, tab:results-near-native-form",366,31
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1.25,64.4,64.7,False,"body_appendix_short.tex, tab:results-near-native-form",366,37
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1.5,72.6,72.6,True,"body_appendix_short.tex, tab:results-near-native-form",366,43
table_26[Kabsch RMSD/EquiBind + gnina].d30.t1.75,77.6,77.9,False,"body_appendix_short.tex, tab:results-near-native-form",366,49
table_26[Kabsch RMSD/EquiBind + gnina].d30.t2,81.8,82.5,False,"body_appendix_short.tex, tab:results-near-native-form",366,55
table_26[Kabsch RMSD/EquiBind + gnina].d30.t2.25,83.5,83.8,False,"body_appendix_short.tex, tab:results-near-native-form",366,61
table_26[Kabsch RMSD/EquiBind + gnina].d30.t2.5,85.5,85.5,True,"body_appendix_short.tex, tab:results-near-native-form",366,67
table_26[join Table 2].AutoDock.d1,111,149,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own.",104,15
table_26[join Table 2].AutoDock.d15,198,213,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own.",104,20
table_26[join Table 2].DiffDock.d1,103,132,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own.",105,15
table_26[join Table 2].DiffDock.d15,167,179,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own.",105,20
table_26[join Table 2].EquiBind.d1,55,57,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own.",106,15
table_26[join Table 2].EquiBind.d15,80,83,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own.",106,19
table_27[AutoDock/1].n_poses,190,249,False,"body_appendix_short.tex, tab:results-placement-form",388,20
table_27[AutoDock/1].n_valid_complexes,190,249,False,"body_appendix_short.tex, tab:results-placement-form",388,25
table_27[AutoDock/1].coverage_pct,62.7,82.18,False,"body_appendix_short.tex, tab:results-placement-form",388,30
table_27[AutoDock/1].inplace_median,1.49,1.376,False,"body_appendix_short.tex, tab:results-placement-form",388,36
table_27[AutoDock/1].inplace_q1,0.758,0.682,False,"body_appendix_short.tex, tab:results-placement-form",388,43
table_27[AutoDock/1].inplace_q3,4.22,3.734,False,"body_appendix_short.tex, tab:results-placement-form",388,50
table_27[AutoDock/1].form_median,0.845,0.824,False,"body_appendix_short.tex, tab:results-placement-form",388,57
table_27[AutoDock/1].form_q1,0.426,0.402,False,"body_appendix_short.tex, tab:results-placement-form",388,64
table_27[AutoDock/1].form_q3,1.507,1.513,False,"body_appendix_short.tex, tab:results-placement-form",388,71
table_27[AutoDock/1].median_r,0.365,0.368,False,"body_appendix_short.tex, tab:results-placement-form",388,78
table_27[AutoDock/1].pct_placement_limited,47.9,46.59,False,"body_appendix_short.tex, tab:results-placement-form",388,85
table_27[AutoDock/1].pct_mixed,25.3,25.7,False,"body_appendix_short.tex, tab:results-placement-form",388,91
table_27[AutoDock/1].pct_form_limited,26.8,27.71,False,"body_appendix_short.tex, tab:results-placement-form",388,97
table_27[AutoDock/5].n_poses,882,1147,False,"body_appendix_short.tex, tab:results-placement-form",389,20
table_27[AutoDock/5].n_valid_complexes,256,272,False,"body_appendix_short.tex, tab:results-placement-form",389,25
table_27[AutoDock/5].coverage_pct,84.5,89.77,False,"body_appendix_short.tex, tab:results-placement-form",389,30
table_27[AutoDock/5].inplace_median,3.476,3.291,False,"body_appendix_short.tex, tab:results-placement-form",389,36
table_27[AutoDock/5].inplace_q1,1.791,1.615,False,"body_appendix_short.tex, tab:results-placement-form",389,43
table_27[AutoDock/5].inplace_q3,6.035,5.926,False,"body_appendix_short.tex, tab:results-placement-form",389,50
table_27[AutoDock/5].form_median,1.265,1.215,False,"body_appendix_short.tex, tab:results-placement-form",389,57
table_27[AutoDock/5].form_q1,0.704,0.645,False,"body_appendix_short.tex, tab:results-placement-form",389,64
table_27[AutoDock/5].form_q3,1.984,1.962,False,"body_appendix_short.tex, tab:results-placement-form",389,71
table_27[AutoDock/5].median_r,0.172,0.178,False,"body_appendix_short.tex, tab:results-placement-form",389,78
table_27[AutoDock/5].pct_placement_limited,65.1,63.73,False,"body_appendix_short.tex, tab:results-placement-form",389,85
table_27[AutoDock/5].pct_mixed,19.4,19.62,False,"body_appendix_short.tex, tab:results-placement-form",389,91
table_27[AutoDock/5].pct_form_limited,15.5,16.65,False,"body_appendix_short.tex, tab:results-placement-form",389,97
table_27[AutoDock/15].n_poses,2200,2832,False,"body_appendix_short.tex, tab:results-placement-form",390,20
table_27[AutoDock/15].n_valid_complexes,275,286,False,"body_appendix_short.tex, tab:results-placement-form",390,26
table_27[AutoDock/15].coverage_pct,90.8,94.39,False,"body_appendix_short.tex, tab:results-placement-form",390,31
table_27[AutoDock/15].inplace_median,5.043,4.922,False,"body_appendix_short.tex, tab:results-placement-form",390,37
table_27[AutoDock/15].inplace_q1,2.937,2.847,False,"body_appendix_short.tex, tab:results-placement-form",390,44
table_27[AutoDock/15].inplace_q3,7.414,7.314,False,"body_appendix_short.tex, tab:results-placement-form",390,51
table_27[AutoDock/15].form_median,1.445,1.416,False,"body_appendix_short.tex, tab:results-placement-form",390,58
table_27[AutoDock/15].form_q1,0.811,0.776,False,"body_appendix_short.tex, tab:results-placement-form",390,65
table_27[AutoDock/15].form_q3,2.2,2.201,False,"body_appendix_short.tex, tab:results-placement-form",390,72
table_27[AutoDock/15].median_r,0.094,0.097,False,"body_appendix_short.tex, tab:results-placement-form",390,79
table_27[AutoDock/15].pct_placement_limited,77.8,77.3,False,"body_appendix_short.tex, tab:results-placement-form",390,86
table_27[AutoDock/15].pct_mixed,13.9,13.95,True,"body_appendix_short.tex, tab:results-placement-form",390,92
table_27[AutoDock/15].pct_form_limited,8.3,8.76,False,"body_appendix_short.tex, tab:results-placement-form",390,98
table_27[DiffDock/1].n_poses,164,224,False,"body_appendix_short.tex, tab:results-placement-form",391,20
table_27[DiffDock/1].n_valid_complexes,164,224,False,"body_appendix_short.tex, tab:results-placement-form",391,25
table_27[DiffDock/1].coverage_pct,54.1,73.93,False,"body_appendix_short.tex, tab:results-placement-form",391,30
table_27[DiffDock/1].inplace_median,1.467,1.532,False,"body_appendix_short.tex, tab:results-placement-form",391,36
table_27[DiffDock/1].inplace_q1,0.753,0.868,False,"body_appendix_short.tex, tab:results-placement-form",391,43
table_27[DiffDock/1].inplace_q3,3.068,3.843,False,"body_appendix_short.tex, tab:results-placement-form",391,50
table_27[DiffDock/1].form_median,0.885,0.89,False,"body_appendix_short.tex, tab:results-placement-form",391,57
table_27[DiffDock/1].form_q1,0.488,0.499,False,"body_appendix_short.tex, tab:results-placement-form",391,64
table_27[DiffDock/1].form_q3,1.427,1.421,False,"body_appendix_short.tex, tab:results-placement-form",391,71
table_27[DiffDock/1].median_r,0.458,0.458,True,"body_appendix_short.tex, tab:results-placement-form",391,78
table_27[DiffDock/1].pct_placement_limited,40.9,41.52,False,"body_appendix_short.tex, tab:results-placement-form",391,85
table_27[DiffDock/1].pct_mixed,28.7,29.02,False,"body_appendix_short.tex, tab:results-placement-form",391,91
table_27[DiffDock/1].pct_form_limited,30.5,29.46,False,"body_appendix_short.tex, tab:results-placement-form",391,97
table_27[DiffDock/5].n_poses,790,1041,False,"body_appendix_short.tex, tab:results-placement-form",392,20
table_27[DiffDock/5].n_valid_complexes,235,256,False,"body_appendix_short.tex, tab:results-placement-form",392,25
table_27[DiffDock/5].coverage_pct,77.6,84.49,False,"body_appendix_short.tex, tab:results-placement-form",392,30
table_27[DiffDock/5].inplace_median,1.646,1.683,False,"body_appendix_short.tex, tab:results-placement-form",392,36
table_27[DiffDock/5].inplace_q1,0.863,0.866,False,"body_appendix_short.tex, tab:results-placement-form",392,43
table_27[DiffDock/5].inplace_q3,4.0,4.286,False,"body_appendix_short.tex, tab:results-placement-form",392,50
table_27[DiffDock/5].form_median,0.882,0.883,False,"body_appendix_short.tex, tab:results-placement-form",392,57
table_27[DiffDock/5].form_q1,0.498,0.503,False,"body_appendix_short.tex, tab:results-placement-form",392,64
table_27[DiffDock/5].form_q3,1.469,1.489,False,"body_appendix_short.tex, tab:results-placement-form",392,71
table_27[DiffDock/5].median_r,0.406,0.416,False,"body_appendix_short.tex, tab:results-placement-form",392,78
table_27[DiffDock/5].pct_placement_limited,44.2,44.48,False,"body_appendix_short.tex, tab:results-placement-form",392,85
table_27[DiffDock/5].pct_mixed,32.5,31.22,False,"body_appendix_short.tex, tab:results-placement-form",392,91
table_27[DiffDock/5].pct_form_limited,23.3,24.3,False,"body_appendix_short.tex, tab:results-placement-form",392,97
table_27[DiffDock/15].n_poses,2139,2801,False,"body_appendix_short.tex, tab:results-placement-form",393,20
table_27[DiffDock/15].n_valid_complexes,259,269,False,"body_appendix_short.tex, tab:results-placement-form",393,26
table_27[DiffDock/15].coverage_pct,85.5,88.78,False,"body_appendix_short.tex, tab:results-placement-form",393,31
table_27[DiffDock/15].inplace_median,1.929,2.062,False,"body_appendix_short.tex, tab:results-placement-form",393,37
table_27[DiffDock/15].inplace_q1,0.921,0.945,False,"body_appendix_short.tex, tab:results-placement-form",393,44
table_27[DiffDock/15].inplace_q3,4.893,4.935,False,"body_appendix_short.tex, tab:results-placement-form",393,51
table_27[DiffDock/15].form_median,0.918,0.936,False,"body_appendix_short.tex, tab:results-placement-form",393,58
table_27[DiffDock/15].form_q1,0.517,0.52,False,"body_appendix_short.tex, tab:results-placement-form",393,65
table_27[DiffDock/15].form_q3,1.569,1.603,False,"body_appendix_short.tex, tab:results-placement-form",393,72
table_27[DiffDock/15].median_r,0.363,0.377,False,"body_appendix_short.tex, tab:results-placement-form",393,79
table_27[DiffDock/15].pct_placement_limited,47.9,47.09,False,"body_appendix_short.tex, tab:results-placement-form",393,86
table_27[DiffDock/15].pct_mixed,30.8,30.52,False,"body_appendix_short.tex, tab:results-placement-form",393,92
table_27[DiffDock/15].pct_form_limited,21.3,22.38,False,"body_appendix_short.tex, tab:results-placement-form",393,98
table_27[EquiBind/1].n_poses,143,155,False,"body_appendix_short.tex, tab:results-placement-form",394,20
table_27[EquiBind/1].n_valid_complexes,143,155,False,"body_appendix_short.tex, tab:results-placement-form",394,25
table_27[EquiBind/1].coverage_pct,47.2,51.16,False,"body_appendix_short.tex, tab:results-placement-form",394,30
table_27[EquiBind/1].inplace_median,2.977,3.239,False,"body_appendix_short.tex, tab:results-placement-form",394,36
table_27[EquiBind/1].inplace_q1,1.347,1.353,False,"body_appendix_short.tex, tab:results-placement-form",394,43
table_27[EquiBind/1].inplace_q3,5.476,5.94,False,"body_appendix_short.tex, tab:results-placement-form",394,50
table_27[EquiBind/1].form_median,1.12,1.148,False,"body_appendix_short.tex, tab:results-placement-form",394,57
table_27[EquiBind/1].form_q1,0.592,0.65,False,"body_appendix_short.tex, tab:results-placement-form",394,64
table_27[EquiBind/1].form_q3,2.008,2.015,False,"body_appendix_short.tex, tab:results-placement-form",394,71
table_27[EquiBind/1].median_r,0.214,0.208,False,"body_appendix_short.tex, tab:results-placement-form",394,78
table_27[EquiBind/1].pct_placement_limited,59.4,60.65,False,"body_appendix_short.tex, tab:results-placement-form",394,85
table_27[EquiBind/1].pct_mixed,23.8,22.58,False,"body_appendix_short.tex, tab:results-placement-form",394,91
table_27[EquiBind/1].pct_form_limited,16.8,16.77,True,"body_appendix_short.tex, tab:results-placement-form",394,97
table_27[EquiBind/5].n_poses,673,722,False,"body_appendix_short.tex, tab:results-placement-form",395,20
table_27[EquiBind/5].n_valid_complexes,156,167,False,"body_appendix_short.tex, tab:results-placement-form",395,25
table_27[EquiBind/5].coverage_pct,51.5,55.12,False,"body_appendix_short.tex, tab:results-placement-form",395,30
table_27[EquiBind/5].inplace_median,3.64,3.723,False,"body_appendix_short.tex, tab:results-placement-form",395,36
table_27[EquiBind/5].inplace_q1,1.77,1.817,False,"body_appendix_short.tex, tab:results-placement-form",395,43
table_27[EquiBind/5].inplace_q3,6.191,6.395,False,"body_appendix_short.tex, tab:results-placement-form",395,50
table_27[EquiBind/5].form_median,1.26,1.313,False,"body_appendix_short.tex, tab:results-placement-form",395,57
table_27[EquiBind/5].form_q1,0.752,0.775,False,"body_appendix_short.tex, tab:results-placement-form",395,64
table_27[EquiBind/5].form_q3,2.018,2.035,False,"body_appendix_short.tex, tab:results-placement-form",395,71
table_27[EquiBind/5].median_r,0.154,0.146,False,"body_appendix_short.tex, tab:results-placement-form",395,78
table_27[EquiBind/5].pct_placement_limited,64.3,64.82,False,"body_appendix_short.tex, tab:results-placement-form",395,85
table_27[EquiBind/5].pct_mixed,20.8,20.22,False,"body_appendix_short.tex, tab:results-placement-form",395,91
table_27[EquiBind/5].pct_form_limited,14.9,14.96,False,"body_appendix_short.tex, tab:results-placement-form",395,97
table_27[EquiBind/15].n_poses,1830,1932,False,"body_appendix_short.tex, tab:results-placement-form",396,20
table_27[EquiBind/15].n_valid_complexes,156,169,False,"body_appendix_short.tex, tab:results-placement-form",396,26
table_27[EquiBind/15].coverage_pct,51.5,55.78,False,"body_appendix_short.tex, tab:results-placement-form",396,31
table_27[EquiBind/15].inplace_median,4.065,4.195,False,"body_appendix_short.tex, tab:results-placement-form",396,37
table_27[EquiBind/15].inplace_q1,2.334,2.365,False,"body_appendix_short.tex, tab:results-placement-form",396,44
table_27[EquiBind/15].inplace_q3,6.453,6.556,False,"body_appendix_short.tex, tab:results-placement-form",396,51
table_27[EquiBind/15].form_median,1.342,1.354,False,"body_appendix_short.tex, tab:results-placement-form",396,58
table_27[EquiBind/15].form_q1,0.789,0.808,False,"body_appendix_short.tex, tab:results-placement-form",396,65
table_27[EquiBind/15].form_q3,2.118,2.118,True,"body_appendix_short.tex, tab:results-placement-form",396,72
table_27[EquiBind/15].median_r,0.133,0.132,False,"body_appendix_short.tex, tab:results-placement-form",396,79
table_27[EquiBind/15].pct_placement_limited,70.2,70.5,False,"body_appendix_short.tex, tab:results-placement-form",396,86
table_27[EquiBind/15].pct_mixed,18.5,18.12,False,"body_appendix_short.tex, tab:results-placement-form",396,92
table_27[EquiBind/15].pct_form_limited,11.3,11.39,False,"body_appendix_short.tex, tab:results-placement-form",396,98
figure[image2],md5 of posebusters_results/benchmark_matched_equibind/dock/validity_report_mgltools_nearest/00_figure2_validity_yield.png,match,True,thesis figure asset,,
figure[image3],md5 of posebusters_results/benchmark_matched_equibind/dock/pose_comparison_report_nearest/18_topn_within_thresholds_pbvalid_depths.png,match,True,thesis figure asset,,
figure[image4],md5 of posebusters_results/benchmark_matched_equibind/dock/pose_comparison_report_nearest/18_topn_within_thresholds_kabsch_pbvalid_depths.png,match,True,thesis figure asset,,
figure[image5],md5 of posebusters_results/benchmark_matched_equibind/dock/pose_comparison_report_nearest/20d_form_vs_placement_by_family__depth_filmstrip_pbvalid__rank1_top5_top15__thesis.png,match,True,thesis figure asset,,
figure[image6],md5 of posebusters_results/cluster_crystal_pocket_matched_equibind/autodock_mgltools_exh128_gnina__diffdock_smina_allposes_nearest/topN_crystal_cluster_matrix.png,match,True,thesis figure asset,,
figure[image7],md5 of posebusters_results/cluster_crystal_pocket_matched_equibind/autodock_mgltools_exh128_gnina__diffdock_smina_allposes_nearest/crystal_cluster_homogeneity.png,match,True,thesis figure asset,,
figure[image8],md5 of posebusters_results/cluster_crystal_pocket_matched_equibind/autodock_mgltools_exh128_gnina__diffdock_smina_allposes_nearest/cluster_quality_metrics.png,match,True,thesis figure asset,,
figure[image9],md5 of pandamap_results/benchmark_matched_equibind_nearest/report/05_fingerprint_similarity_top5.png,match,True,thesis figure asset,,
figure[image11],md5 of pandamap_results/benchmark_matched_equibind_nearest/report/10b_contact_decomposition_by_rank.png,match,True,thesis figure asset,,
figure[image13],md5 of posebusters_results/_orai_matched_root/orai_pbvalid_yield_compare/09f_pbvalid_yield_dominant_orai_benchmark_vs_experimental.png,match,True,thesis figure asset,,
figure[image15],md5 of posebusters_results/_orai_matched_root/orai_pbvalid_tm_share_compare/fig_tm_loss_relative_compare.png,match,True,thesis figure asset,,
figure[image16],md5 of posebusters_results/_orai_matched_root/orai_jku/pose_clusters/panels/orai_cross_tool_agreement_compare.png,match,True,thesis figure asset,,
figure[image17],md5 of posebusters_results/_orai_matched_root/orai_jku/pose_clusters/panels/orai_tool_agreement_compare.png,match,True,thesis figure asset,,
figure[image18],md5 of posebusters_results/_orai_matched_root/orai_jku/pose_clusters/panels/orai_cluster_quality_compare.png,match,True,thesis figure asset,,
figure[image19],md5 of posebusters_results/_orai_matched_root/orai_benchmark/pose_clusters/orai_cluster_quality_filtering.png,match,True,thesis figure asset,,
figure[image21],md5 of pandamap_results/orai_interaction_compare_matched/fig_type_profile_compare.png,match,True,thesis figure asset,,
figure[image23],md5 of pandamap_results/orai_interaction_compare_matched/fig_fingerprint_overlap_compare.png,match,True,thesis figure asset,,
figure[image24],md5 of posebusters_results/benchmark_matched_equibind/docking_effort_gnina_v2_charged_nearest/panels/effort_by_quality_near2.png,match,True,thesis figure asset,,
figure[image25],md5 of posebusters_results/benchmark_matched_equibind/docking_effort_gnina_v2_nearest/panels/resource_per_near_native_valid_pose.png,match,True,thesis figure asset,,
figure[image43],md5 of posebusters_results/_orai_matched_root/orai_pbvalid_tm_share_compare/fig_pbvalid_outside_tm_whisker.png,match,True,thesis figure asset,,
figure[image44],md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_raw_vs_rescored.png,match,True,thesis figure asset,,
figure[image45],md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_depth_sweep.png,match,True,thesis figure asset,,
figure[image46],md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_yield_vs_cost.png,match,True,thesis figure asset,,
figure[image47],md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_marginal_return.png,match,True,thesis figure asset,,
figure[image20],md5 of pandamap_results/orai_interaction_compare_matched/fig_total_interactions_compare.png,match,True,thesis figure asset,,
figure[image22],md5 of pandamap_results/orai_interaction_compare_matched/fig_residue_hotspots_compare.png,match,True,thesis figure asset,,
figure[image1],md5 of docking_workflow.png,match,True,thesis figure asset,,
figure[image33],md5 of PoseBusters_Benchmark_Analysis/figures/01_ligand_univariate_distributions.png,match,True,thesis figure asset,,
figure[image34],md5 of PoseBusters_Benchmark_Analysis/figures/02_druglikeness_ro5_qed.png,match,True,thesis figure asset,,
figure[image35],md5 of PoseBusters_Benchmark_Analysis/figures/03_elemental_charge_composition.png,match,True,thesis figure asset,,
figure[image36],md5 of PoseBusters_Benchmark_Analysis/figures/04_ligand_correlation_heatmap.png,match,True,thesis figure asset,,
figure[image37],md5 of PoseBusters_Benchmark_Analysis/figures/05_2d_attribute_mappings.png,match,True,thesis figure asset,,
figure[image38],md5 of PoseBusters_Benchmark_Analysis/figures/06_pairplot_core_descriptors.png,match,True,thesis figure asset,,
figure[image39],md5 of PoseBusters_Benchmark_Analysis/figures/09_pca_scree_loadings.png,match,True,thesis figure asset,,
figure[image40],md5 of PoseBusters_Benchmark_Analysis/figures/10_pca_biplot.png,match,True,thesis figure asset,,
figure[image41],md5 of PoseBusters_Benchmark_Analysis/figures/07_receptor_profile.png,match,True,thesis figure asset,,
figure[image42],md5 of PoseBusters_Benchmark_Analysis/figures/08_startconf_rmsd.png,match,True,thesis figure asset,,
figure[image12],no generator in the repository,still none,True,"Figure 27, The docking receptor, Fr300 cartoon",,
figure[image14],no generator in the repository,still none,True,"Figure 22, Orai Fr300 with docked ligands and transmembrane exclusion",,
figures[coverage],all 39 included images accounted for,complete,True,\includegraphics in the two body files,,
prose.fig23.compactness[autodock],0.62,0.623,True,"body_appendix_short.tex, the paragraph on fig:results-r17",1062,16
prose.fig23.compactness[diffdock],0.34,0.341,True,"body_appendix_short.tex, the paragraph on fig:results-r17",1063,16
prose.fig23.compactness[equibind],1.53,1.53,True,"body_appendix_short.tex, the paragraph on fig:results-r17",1064,16
prose.fig23.silhouette[autodock],0.776,0.776,True,"body_appendix_short.tex, the paragraph on fig:results-r17",1066,16
prose.fig23.silhouette[diffdock],0.174,0.174,True,"body_appendix_short.tex, the paragraph on fig:results-r17",1067,16
prose.fig23.silhouette[equibind],0.587,0.587,True,"body_appendix_short.tex, the paragraph on fig:results-r17",1068,16
prose.fig24.equibind_paired_stability_units,46,46,True,"body_appendix_short.tex, the paragraph on fig:results-r18",1072,37
prose.fig24.equibind_single_cluster_after_filtering,39,39,True,"body_appendix_short.tex, the paragraph on fig:results-r18",1073,45
prose.fig24.equibind_multicluster_units,7,7,True,"body_appendix_short.tex, the paragraph on fig:results-r18",1074,33
prose.fig24.equibind_multicluster_stability_raw,0.67,0.672,True,"body_appendix_short.tex, the paragraph on fig:results-r18",1075,41
prose.fig24.equibind_multicluster_stability_filtered,0.74,0.74,True,"body_appendix_short.tex, the paragraph on fig:results-r18",1076,46
prose.fig39.autodock_spurious_rank1,15.3,9.1,False,"body_appendix_short.tex, the paragraph on fig:results-r9",1080,29
prose.fig39.diffdock_spurious_rank1,14.1,7.8,False,"body_appendix_short.tex, the paragraph on fig:results-r9",1081,29
prose.fig39.autodock_spurious_rank5,17.6,13.5,False,"body_appendix_short.tex, the paragraph on fig:results-r9",1082,29
prose.fig39.equibind_matched_rank1,16.7,17.7,False,"body_appendix_short.tex, the paragraph on fig:results-r9",1083,28
prose.fig39.equibind_missed_rank1,18.9,17.8,False,"body_appendix_short.tex, the paragraph on fig:results-r9",1084,27
prose.fig39.equibind_spurious_min,12.0,11.2,False,"body_appendix_short.tex, the paragraph on fig:results-r9",1085,27
prose.fig39.equibind_spurious_max,12.6,11.6,False,"body_appendix_short.tex, the paragraph on fig:results-r9",1086,27
prose.audit.ids_file,present,present,True,"body_appendix_short.tex, ""Interaction Fingerprints""",,
prose.audit.profiled_poses,4253,4253.0,True,"body_appendix_short.tex, ""Interaction Fingerprints""",1103,20
prose.audit.median_rmsd,7.57,5.01,False,"body_appendix_short.tex, ""Interaction Fingerprints""",1105,17
prose.audit.within_2a_pct,21.3,26.9,False,"body_appendix_short.tex, ""Interaction Fingerprints""",1106,19
prose.audit.site_filtered_overlap[autodock],0.683,0.6757,False,"body_appendix_short.tex, ""Interaction Fingerprints""",1109,38
prose.audit.dropped_by_site_filter[autodock],44,27.0,False,"body_appendix_short.tex, ""Interaction Fingerprints""",1111,39
prose.audit.site_filtered_overlap[diffdock],0.714,0.7061,False,"body_appendix_short.tex, ""Interaction Fingerprints""",1109,55
prose.audit.dropped_by_site_filter[diffdock],60,38.0,False,"body_appendix_short.tex, ""Interaction Fingerprints""",1111,53
prose.audit.site_filtered_overlap[equibind],0.629,0.6228,False,"body_appendix_short.tex, ""Interaction Fingerprints""",1109,72
prose.audit.dropped_by_site_filter[equibind],111,100.0,False,"body_appendix_short.tex, ""Interaction Fingerprints""",1111,67
prose.audit.metal_records,6296,6296.0,True,"body_appendix_short.tex, ""Interaction Fingerprints""",1112,19
prose.audit.metal_complexes,121,121.0,True,"body_appendix_short.tex, ""Interaction Fingerprints""",1113,21
prose.refiners.equibind_near_top15.gnina,83,86,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1010,38
prose.refiners.equibind_near_top15.smina,61,64,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1010,49
prose.refiners.equibind_near_top15.mcnemar_p,0.0001131,0.0001131,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1010,64
prose.refiners.equibind_selection_top15.gnina,55,57,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1011,38
prose.refiners.equibind_selection_top15.smina,46,48,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1011,49
prose.refiners.equibind_selection_top15.mcnemar_p,0.1078,0.1221,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1011,64
prose.refiners.diffdock_triple_top15.smina,133,144,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1012,38
prose.refiners.diffdock_triple_top15.gnina,132,143,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1012,50
prose.refiners.diffdock_triple_top15.mcnemar_p,1.0,1.0,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1012,66
prose.refiners.diffdock_double_top15.smina,167,179,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1013,38
prose.refiners.diffdock_double_top15.gnina,167,177,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1013,50
prose.refiners.diffdock_double_top15.mcnemar_p,1.0,0.7266,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1013,66
prose.refiners.diffdock_near_top15.smina,170,182,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1014,38
prose.refiners.diffdock_near_top15.gnina,170,180,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1014,50
prose.refiners.diffdock_near_top15.mcnemar_p,1.0,0.6875,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'",1014,66
prose[h9].diff_pp.k1,2.6,5.61,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'",1028,16
prose[h9].ci95_lo.k1,-4.2,-1.71,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'",1029,16
