key,expected,actual,ok,source
table_27[AutoDock/5].pct_form_limited,16.7,16.65,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].n_poses,2832,2832,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].n_valid_complexes,286,286,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].coverage_pct,94.4,94.39,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].inplace_median,4.922,4.922,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].inplace_q1,2.847,2.847,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].inplace_q3,7.314,7.314,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].form_median,1.416,1.416,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].form_q1,0.776,0.776,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].form_q3,2.201,2.201,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].median_r,0.097,0.097,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].pct_placement_limited,77.3,77.3,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].pct_mixed,13.9,13.95,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].pct_form_limited,8.8,8.76,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].n_poses,224,224,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].n_valid_complexes,224,224,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].coverage_pct,73.9,73.93,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].inplace_median,1.532,1.532,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].inplace_q1,0.868,0.868,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].inplace_q3,3.843,3.843,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].form_median,0.89,0.89,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].form_q1,0.499,0.499,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].form_q3,1.421,1.421,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].median_r,0.458,0.458,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].pct_placement_limited,41.5,41.52,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].pct_mixed,29.0,29.02,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].pct_form_limited,29.5,29.46,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].n_poses,1041,1041,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].n_valid_complexes,256,256,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].coverage_pct,84.5,84.49,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].inplace_median,1.683,1.683,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].inplace_q1,0.866,0.866,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].inplace_q3,4.286,4.286,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].form_median,0.883,0.883,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].form_q1,0.503,0.503,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].form_q3,1.489,1.489,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].median_r,0.416,0.416,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].pct_placement_limited,44.5,44.48,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].pct_mixed,31.2,31.22,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].pct_form_limited,24.3,24.3,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].n_poses,2801,2801,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].n_valid_complexes,269,269,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].coverage_pct,88.8,88.78,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].inplace_median,2.062,2.062,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].inplace_q1,0.945,0.945,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].inplace_q3,4.935,4.935,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].form_median,0.936,0.936,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].form_q1,0.52,0.52,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].form_q3,1.603,1.603,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].median_r,0.377,0.377,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].pct_placement_limited,47.1,47.09,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].pct_mixed,30.5,30.52,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].pct_form_limited,22.4,22.38,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].n_poses,155,155,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].n_valid_complexes,155,155,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].coverage_pct,51.2,51.16,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].inplace_median,3.239,3.239,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].inplace_q1,1.353,1.353,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].inplace_q3,5.94,5.94,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].form_median,1.148,1.148,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].form_q1,0.65,0.65,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].form_q3,2.015,2.015,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].median_r,0.208,0.208,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].pct_placement_limited,60.6,60.65,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].pct_mixed,22.6,22.58,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].pct_form_limited,16.8,16.77,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].n_poses,722,722,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].n_valid_complexes,167,167,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].coverage_pct,55.1,55.12,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].inplace_median,3.723,3.723,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].inplace_q1,1.817,1.817,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].inplace_q3,6.395,6.395,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].form_median,1.313,1.313,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].form_q1,0.775,0.775,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].form_q3,2.035,2.035,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].median_r,0.146,0.146,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].pct_placement_limited,64.8,64.82,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].pct_mixed,20.2,20.22,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].pct_form_limited,15.0,14.96,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].n_poses,1932,1932,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].n_valid_complexes,169,169,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].coverage_pct,55.8,55.78,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].inplace_median,4.195,4.195,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].inplace_q1,2.365,2.365,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].inplace_q3,6.556,6.556,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].form_median,1.354,1.354,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].form_q1,0.808,0.808,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].form_q3,2.118,2.118,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].median_r,0.132,0.132,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].pct_placement_limited,70.5,70.5,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].pct_mixed,18.1,18.12,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].pct_form_limited,11.4,11.39,True,"body_appendix_short.tex, tab:results-placement-form"
figure[image2],md5 of posebusters_results/benchmark_matched_equibind/dock/validity_report_mgltools_nearest/00_figure2_validity_yield.png,match,True,thesis figure asset
figure[image3],md5 of posebusters_results/benchmark_matched_equibind/dock/pose_comparison_report_nearest/18_topn_within_thresholds_pbvalid_depths.png,match,True,thesis figure asset
figure[image4],md5 of posebusters_results/benchmark_matched_equibind/dock/pose_comparison_report_nearest/18_topn_within_thresholds_kabsch_pbvalid_depths.png,match,True,thesis figure asset
figure[image5],md5 of posebusters_results/benchmark_matched_equibind/dock/pose_comparison_report_nearest/20d_form_vs_placement_by_family__depth_filmstrip_pbvalid__rank1_top5_top15__thesis.png,match,True,thesis figure asset
figure[image6],md5 of posebusters_results/cluster_crystal_pocket_matched_equibind/autodock_mgltools_exh128_gnina__diffdock_smina_allposes_nearest/topN_crystal_cluster_matrix.png,match,True,thesis figure asset
figure[image7],md5 of posebusters_results/cluster_crystal_pocket_matched_equibind/autodock_mgltools_exh128_gnina__diffdock_smina_allposes_nearest/crystal_cluster_homogeneity.png,match,True,thesis figure asset
figure[image8],md5 of posebusters_results/cluster_crystal_pocket_matched_equibind/autodock_mgltools_exh128_gnina__diffdock_smina_allposes_nearest/cluster_quality_metrics.png,match,True,thesis figure asset
figure[image9],md5 of pandamap_results/benchmark_matched_equibind_nearest/report/05_fingerprint_similarity_top5.png,match,True,thesis figure asset
figure[image11],md5 of pandamap_results/benchmark_matched_equibind_nearest/report/10b_contact_decomposition_by_rank.png,match,True,thesis figure asset
figure[image13],md5 of posebusters_results/_orai_matched_root/orai_pbvalid_yield_compare/09f_pbvalid_yield_dominant_orai_benchmark_vs_experimental.png,match,True,thesis figure asset
figure[image15],md5 of posebusters_results/_orai_matched_root/orai_pbvalid_tm_share_compare/fig_tm_loss_relative_compare.png,match,True,thesis figure asset
figure[image16],md5 of posebusters_results/_orai_matched_root/orai_jku/pose_clusters/panels/orai_cross_tool_agreement_compare.png,match,True,thesis figure asset
figure[image17],md5 of posebusters_results/_orai_matched_root/orai_jku/pose_clusters/panels/orai_tool_agreement_compare.png,match,True,thesis figure asset
figure[image18],md5 of posebusters_results/_orai_matched_root/orai_jku/pose_clusters/panels/orai_cluster_quality_compare.png,match,True,thesis figure asset
figure[image19],md5 of posebusters_results/_orai_matched_root/orai_benchmark/pose_clusters/orai_cluster_quality_filtering.png,match,True,thesis figure asset
figure[image21],md5 of pandamap_results/orai_interaction_compare_matched/fig_type_profile_compare.png,match,True,thesis figure asset
figure[image23],md5 of pandamap_results/orai_interaction_compare_matched/fig_fingerprint_overlap_compare.png,match,True,thesis figure asset
figure[image24],md5 of posebusters_results/benchmark_matched_equibind/docking_effort_gnina_v2_charged_nearest/panels/effort_by_quality_near2.png,match,True,thesis figure asset
figure[image25],md5 of posebusters_results/benchmark_matched_equibind/docking_effort_gnina_v2_nearest/panels/resource_per_near_native_valid_pose.png,match,True,thesis figure asset
figure[image43],md5 of posebusters_results/_orai_matched_root/orai_pbvalid_tm_share_compare/fig_pbvalid_outside_tm_whisker.png,match,True,thesis figure asset
figure[image44],md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_raw_vs_rescored.png,match,True,thesis figure asset
figure[image45],md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_depth_sweep.png,match,True,thesis figure asset
figure[image46],md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_yield_vs_cost.png,match,True,thesis figure asset
figure[image47],md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_marginal_return.png,match,True,thesis figure asset
figure[image20],md5 of pandamap_results/orai_interaction_compare_matched/fig_total_interactions_compare.png,match,True,thesis figure asset
figure[image22],md5 of pandamap_results/orai_interaction_compare_matched/fig_residue_hotspots_compare.png,match,True,thesis figure asset
figure[image1],md5 of docking_workflow.png,match,True,thesis figure asset
figure[image33],md5 of PoseBusters_Benchmark_Analysis/figures/01_ligand_univariate_distributions.png,match,True,thesis figure asset
figure[image34],md5 of PoseBusters_Benchmark_Analysis/figures/02_druglikeness_ro5_qed.png,match,True,thesis figure asset
figure[image35],md5 of PoseBusters_Benchmark_Analysis/figures/03_elemental_charge_composition.png,match,True,thesis figure asset
figure[image36],md5 of PoseBusters_Benchmark_Analysis/figures/04_ligand_correlation_heatmap.png,match,True,thesis figure asset
figure[image37],md5 of PoseBusters_Benchmark_Analysis/figures/05_2d_attribute_mappings.png,match,True,thesis figure asset
figure[image38],md5 of PoseBusters_Benchmark_Analysis/figures/06_pairplot_core_descriptors.png,match,True,thesis figure asset
figure[image39],md5 of PoseBusters_Benchmark_Analysis/figures/09_pca_scree_loadings.png,match,True,thesis figure asset
figure[image40],md5 of PoseBusters_Benchmark_Analysis/figures/10_pca_biplot.png,match,True,thesis figure asset
figure[image41],md5 of PoseBusters_Benchmark_Analysis/figures/07_receptor_profile.png,match,True,thesis figure asset
figure[image42],md5 of PoseBusters_Benchmark_Analysis/figures/08_startconf_rmsd.png,match,True,thesis figure asset
figure[image12],no generator in the repository,still none,True,"Figure 27, The docking receptor, Fr300 cartoon"
figure[image14],no generator in the repository,still none,True,"Figure 22, Orai Fr300 with docked ligands and transmembrane exclusion"
figures[coverage],all 39 included images accounted for,complete,True,\includegraphics in the two body files
prose.fig23.compactness[autodock],0.62,0.623,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig23.compactness[diffdock],0.34,0.341,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig23.compactness[equibind],1.53,1.53,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig23.silhouette[autodock],0.776,0.776,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig23.silhouette[diffdock],0.174,0.174,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig23.silhouette[equibind],0.587,0.587,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig24.equibind_paired_stability_units,46,46,True,"body_appendix_short.tex, the paragraph on fig:results-r18"
prose.fig24.equibind_single_cluster_after_filtering,39,39,True,"body_appendix_short.tex, the paragraph on fig:results-r18"
prose.fig24.equibind_multicluster_units,7,7,True,"body_appendix_short.tex, the paragraph on fig:results-r18"
prose.fig24.equibind_multicluster_stability_raw,0.67,0.672,True,"body_appendix_short.tex, the paragraph on fig:results-r18"
prose.fig24.equibind_multicluster_stability_filtered,0.74,0.74,True,"body_appendix_short.tex, the paragraph on fig:results-r18"
prose.fig39.autodock_spurious_rank1,9.1,9.1,True,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.diffdock_spurious_rank1,7.8,7.8,True,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.autodock_spurious_rank5,13.5,13.5,True,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.equibind_matched_rank1,17.7,17.7,True,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.equibind_missed_rank1,17.8,17.8,True,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.equibind_spurious_min,11.2,11.2,True,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.equibind_spurious_max,11.6,11.6,True,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.audit.ids_file,present,present,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.profiled_poses,4253,4253.0,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.median_rmsd,5.01,5.01,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.within_2a_pct,26.9,26.9,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.site_filtered_overlap[autodock],0.676,0.6757,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.dropped_by_site_filter[autodock],27,27.0,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.site_filtered_overlap[diffdock],0.706,0.7061,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.dropped_by_site_filter[diffdock],38,38.0,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.site_filtered_overlap[equibind],0.623,0.6228,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.dropped_by_site_filter[equibind],100,100.0,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.metal_records,6296,6296.0,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.metal_complexes,121,121.0,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.refiners.equibind_near_top15.gnina,86,86,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.equibind_near_top15.smina,64,64,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.equibind_near_top15.mcnemar_p,0.0001131,0.0001131,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.equibind_selection_top15.gnina,57,57,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.equibind_selection_top15.smina,48,48,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.equibind_selection_top15.mcnemar_p,0.1221,0.1221,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_triple_top15.smina,144,144,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_triple_top15.gnina,143,143,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_triple_top15.mcnemar_p,1.0,1.0,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_double_top15.smina,179,179,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_double_top15.gnina,177,177,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_double_top15.mcnemar_p,0.7266,0.7266,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_near_top15.smina,182,182,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_near_top15.gnina,180,180,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_near_top15.mcnemar_p,0.7,0.6875,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose[h9].diff_pp.k1,5.6,5.61,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_lo.k1,-1.7,-1.71,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_hi.k1,12.8,12.84,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].mcnemar_p.k1,0.1587,0.158654,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_lo.k1,-0.5,-0.54,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_hi.k1,11.7,11.69,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].smallest_margin.k1,11.7,11.7,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].both_recover,76,76,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].neither_recovers,98,98,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].discordant,129,129,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].discordant_pct,42.6,42.6,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].mde_pp,10.5,10.5,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].observed_power,0.32,0.32,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].n_needed,1100,1100,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].mde_at_428,8.8,8.8,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_10pp.k1,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_5pp.k1,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].diff_pp.k5,13.2,13.2,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_lo.k5,5.7,5.74,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_hi.k5,20.4,20.45,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].mcnemar_p.k5,0.00076,0.000763,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_lo.k5,6.9,6.94,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_hi.k5,19.3,19.31,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].smallest_margin.k5,19.4,19.4,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_10pp.k5,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_5pp.k5,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].diff_pp.k15,11.2,11.22,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_lo.k15,3.9,3.91,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_hi.k15,18.4,18.37,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].mcnemar_p.k15,0.0036,0.003634,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_lo.k15,5.1,5.08,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_hi.k15,17.2,17.24,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].smallest_margin.k15,17.3,17.3,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_10pp.k15,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_5pp.k15,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].diff_pp.k30,10.2,10.23,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_lo.k30,3.0,2.99,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_hi.k30,17.3,17.32,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].mcnemar_p.k30,0.0075,0.00752,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_lo.k30,4.2,4.16,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_hi.k30,16.2,16.2,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].smallest_margin.k30,16.2,16.2,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_10pp.k30,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_5pp.k30,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
