key,expected,actual,ok,source
table_26[join Table 2].EquiBind.d1,55,57,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
table_26[join Table 2].EquiBind.d15,80,83,False,"The 2 A in-place column must equal Table 2's counts over 303 at the two shared depths. Asserted, because it is the one place the two tables can drift apart without either looking wrong on its own."
table_27[AutoDock/1].n_poses,190,249,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].n_valid_complexes,190,249,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].coverage_pct,62.7,82.18,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].inplace_median,1.49,1.376,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].inplace_q1,0.758,0.682,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].inplace_q3,4.22,3.734,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].form_median,0.845,0.824,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].form_q1,0.426,0.402,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].form_q3,1.507,1.513,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].median_r,0.365,0.368,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].pct_placement_limited,47.9,46.59,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].pct_mixed,25.3,25.7,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/1].pct_form_limited,26.8,27.71,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].n_poses,882,1147,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].n_valid_complexes,256,272,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].coverage_pct,84.5,89.77,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].inplace_median,3.476,3.291,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].inplace_q1,1.791,1.615,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].inplace_q3,6.035,5.926,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].form_median,1.265,1.215,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].form_q1,0.704,0.645,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].form_q3,1.984,1.962,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].median_r,0.172,0.178,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].pct_placement_limited,65.1,63.73,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].pct_mixed,19.4,19.62,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/5].pct_form_limited,15.5,16.65,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].n_poses,2200,2832,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].n_valid_complexes,275,286,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].coverage_pct,90.8,94.39,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].inplace_median,5.043,4.922,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].inplace_q1,2.937,2.847,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].inplace_q3,7.414,7.314,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].form_median,1.445,1.416,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].form_q1,0.811,0.776,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].form_q3,2.2,2.201,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].median_r,0.094,0.097,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].pct_placement_limited,77.8,77.3,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].pct_mixed,13.9,13.95,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[AutoDock/15].pct_form_limited,8.3,8.76,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].n_poses,164,224,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].n_valid_complexes,164,224,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].coverage_pct,54.1,73.93,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].inplace_median,1.467,1.532,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].inplace_q1,0.753,0.868,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].inplace_q3,3.068,3.843,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].form_median,0.885,0.89,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].form_q1,0.488,0.499,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].form_q3,1.427,1.421,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].median_r,0.458,0.458,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].pct_placement_limited,40.9,41.52,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].pct_mixed,28.7,29.02,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/1].pct_form_limited,30.5,29.46,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].n_poses,790,1041,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].n_valid_complexes,235,256,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].coverage_pct,77.6,84.49,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].inplace_median,1.646,1.683,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].inplace_q1,0.863,0.866,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].inplace_q3,4.0,4.286,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].form_median,0.882,0.883,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].form_q1,0.498,0.503,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].form_q3,1.469,1.489,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].median_r,0.406,0.416,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].pct_placement_limited,44.2,44.48,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].pct_mixed,32.5,31.22,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/5].pct_form_limited,23.3,24.3,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].n_poses,2139,2801,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].n_valid_complexes,259,269,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].coverage_pct,85.5,88.78,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].inplace_median,1.929,2.062,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].inplace_q1,0.921,0.945,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].inplace_q3,4.893,4.935,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].form_median,0.918,0.936,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].form_q1,0.517,0.52,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].form_q3,1.569,1.603,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].median_r,0.363,0.377,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].pct_placement_limited,47.9,47.09,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].pct_mixed,30.8,30.52,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[DiffDock/15].pct_form_limited,21.3,22.38,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].n_poses,143,155,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].n_valid_complexes,143,155,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].coverage_pct,47.2,51.16,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].inplace_median,2.977,3.239,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].inplace_q1,1.347,1.353,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].inplace_q3,5.476,5.94,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].form_median,1.12,1.148,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].form_q1,0.592,0.65,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].form_q3,2.008,2.015,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].median_r,0.214,0.208,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].pct_placement_limited,59.4,60.65,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].pct_mixed,23.8,22.58,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/1].pct_form_limited,16.8,16.77,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].n_poses,673,722,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].n_valid_complexes,156,167,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].coverage_pct,51.5,55.12,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].inplace_median,3.64,3.723,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].inplace_q1,1.77,1.817,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].inplace_q3,6.191,6.395,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].form_median,1.26,1.313,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].form_q1,0.752,0.775,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].form_q3,2.018,2.035,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].median_r,0.154,0.146,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].pct_placement_limited,64.3,64.82,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].pct_mixed,20.8,20.22,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/5].pct_form_limited,14.9,14.96,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].n_poses,1830,1932,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].n_valid_complexes,156,169,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].coverage_pct,51.5,55.78,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].inplace_median,4.065,4.195,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].inplace_q1,2.334,2.365,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].inplace_q3,6.453,6.556,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].form_median,1.342,1.354,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].form_q1,0.789,0.808,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].form_q3,2.118,2.118,True,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].median_r,0.133,0.132,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].pct_placement_limited,70.2,70.5,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].pct_mixed,18.5,18.12,False,"body_appendix_short.tex, tab:results-placement-form"
table_27[EquiBind/15].pct_form_limited,11.3,11.39,False,"body_appendix_short.tex, tab:results-placement-form"
figure[image2],'md5 of posebusters_results/benchmark_matched_equibind/dock/validity_report_mgltools_nearest/00_figure2_validity_yield.png','shipped=00d8cd95 source=None',False,thesis figure asset
figure[image3],'md5 of posebusters_results/benchmark_matched_equibind/dock/pose_comparison_report_nearest/18_topn_within_thresholds_pbvalid_depths.png','shipped=c890b237 source=2b2bce3e',False,thesis figure asset
figure[image4],'md5 of posebusters_results/benchmark_matched_equibind/dock/pose_comparison_report_nearest/18_topn_within_thresholds_kabsch_pbvalid_depths.png','shipped=3bd47502 source=87478598',False,thesis figure asset
figure[image5],'md5 of posebusters_results/benchmark_matched_equibind/dock/pose_comparison_report_nearest/20d_form_vs_placement_by_family__depth_filmstrip_pbvalid__rank1_top5_top15__thesis.png','shipped=7c8aa802 source=29dbc85e',False,thesis figure asset
figure[image6],'md5 of posebusters_results/cluster_crystal_pocket_matched_equibind/autodock_mgltools_exh128_gnina__diffdock_smina_allposes_nearest/topN_crystal_cluster_matrix.png','shipped=4a7e415f source=cd9a8675',False,thesis figure asset
figure[image7],'md5 of posebusters_results/cluster_crystal_pocket_matched_equibind/autodock_mgltools_exh128_gnina__diffdock_smina_allposes_nearest/crystal_cluster_homogeneity.png','shipped=36d0416a source=24f2dc05',False,thesis figure asset
figure[image8],'md5 of posebusters_results/cluster_crystal_pocket_matched_equibind/autodock_mgltools_exh128_gnina__diffdock_smina_allposes_nearest/cluster_quality_metrics.png','shipped=b1455839 source=3fd17d2b',False,thesis figure asset
figure[image9],'md5 of pandamap_results/benchmark_matched_equibind_nearest/report/05_fingerprint_similarity_top5.png','shipped=e6f022da source=b48540d6',False,thesis figure asset
figure[image11],'md5 of pandamap_results/benchmark_matched_equibind_nearest/report/10b_contact_decomposition_by_rank.png','shipped=05fab43b source=e1bfa7f1',False,thesis figure asset
figure[image13],'md5 of posebusters_results/_orai_matched_root/orai_pbvalid_yield_compare/09f_pbvalid_yield_dominant_orai_benchmark_vs_experimental.png','match',True,thesis figure asset
figure[image15],'md5 of posebusters_results/_orai_matched_root/orai_pbvalid_tm_share_compare/fig_tm_loss_relative_compare.png','match',True,thesis figure asset
figure[image16],'md5 of posebusters_results/_orai_matched_root/orai_jku/pose_clusters/panels/orai_cross_tool_agreement_compare.png','match',True,thesis figure asset
figure[image17],'md5 of posebusters_results/_orai_matched_root/orai_jku/pose_clusters/panels/orai_tool_agreement_compare.png','match',True,thesis figure asset
figure[image18],'md5 of posebusters_results/_orai_matched_root/orai_jku/pose_clusters/panels/orai_cluster_quality_compare.png','match',True,thesis figure asset
figure[image19],'md5 of posebusters_results/_orai_matched_root/orai_benchmark/pose_clusters/orai_cluster_quality_filtering.png','match',True,thesis figure asset
figure[image21],'md5 of pandamap_results/orai_interaction_compare_matched/fig_type_profile_compare.png','match',True,thesis figure asset
figure[image23],'md5 of pandamap_results/orai_interaction_compare_matched/fig_fingerprint_overlap_compare.png','match',True,thesis figure asset
figure[image24],'md5 of posebusters_results/benchmark_matched_equibind/docking_effort_gnina_v2_charged_nearest/panels/effort_by_quality_near2.png','shipped=d5ab5f94 source=815ec4ef',False,thesis figure asset
figure[image25],'md5 of posebusters_results/benchmark_matched_equibind/docking_effort_gnina_v2_nearest/panels/resource_per_near_native_valid_pose.png','shipped=8ca0604e source=2b68eac8',False,thesis figure asset
figure[image43],'md5 of posebusters_results/_orai_matched_root/orai_pbvalid_tm_share_compare/fig_pbvalid_outside_tm_whisker.png','match',True,thesis figure asset
figure[image44],'md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_raw_vs_rescored.png','shipped=a2793438 source=9536a0cd',False,thesis figure asset
figure[image45],'md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_depth_sweep.png','shipped=c02e3b7d source=66dddac3',False,thesis figure asset
figure[image46],'md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_yield_vs_cost.png','shipped=716dd6b3 source=625460b4',False,thesis figure asset
figure[image47],'md5 of posebusters_results/autodock_exhaustiveness_returns_nearest/figures/exh_marginal_return.png','shipped=a7b009fe source=4990face',False,thesis figure asset
figure[image20],'md5 of pandamap_results/orai_interaction_compare_matched/fig_total_interactions_compare.png','match',True,thesis figure asset
figure[image22],'md5 of pandamap_results/orai_interaction_compare_matched/fig_residue_hotspots_compare.png','match',True,thesis figure asset
figure[image1],'md5 of docking_workflow.png','match',True,thesis figure asset
figure[image33],'md5 of PoseBusters_Benchmark_Analysis/figures/01_ligand_univariate_distributions.png','match',True,thesis figure asset
figure[image34],'md5 of PoseBusters_Benchmark_Analysis/figures/02_druglikeness_ro5_qed.png','match',True,thesis figure asset
figure[image35],'md5 of PoseBusters_Benchmark_Analysis/figures/03_elemental_charge_composition.png','match',True,thesis figure asset
figure[image36],'md5 of PoseBusters_Benchmark_Analysis/figures/04_ligand_correlation_heatmap.png','match',True,thesis figure asset
figure[image37],'md5 of PoseBusters_Benchmark_Analysis/figures/05_2d_attribute_mappings.png','match',True,thesis figure asset
figure[image38],'md5 of PoseBusters_Benchmark_Analysis/figures/06_pairplot_core_descriptors.png','match',True,thesis figure asset
figure[image39],'md5 of PoseBusters_Benchmark_Analysis/figures/09_pca_scree_loadings.png','match',True,thesis figure asset
figure[image40],'md5 of PoseBusters_Benchmark_Analysis/figures/10_pca_biplot.png','match',True,thesis figure asset
figure[image41],'md5 of PoseBusters_Benchmark_Analysis/figures/07_receptor_profile.png','match',True,thesis figure asset
figure[image42],'md5 of PoseBusters_Benchmark_Analysis/figures/08_startconf_rmsd.png','match',True,thesis figure asset
figure[image12],'no generator in the repository','still none',True,"Figure 27, The docking receptor, Fr300 cartoon"
figure[image14],'no generator in the repository','still none',True,"Figure 22, Orai Fr300 with docked ligands and transmembrane exclusion"
figures[coverage],'all 39 included images accounted for','complete',True,\includegraphics in the two body files
prose.fig23.compactness[autodock],0.62,0.623,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig23.compactness[diffdock],0.34,0.341,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig23.compactness[equibind],1.53,1.53,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig23.silhouette[autodock],0.776,0.776,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig23.silhouette[diffdock],0.174,0.174,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig23.silhouette[equibind],0.587,0.587,True,"body_appendix_short.tex, the paragraph on fig:results-r17"
prose.fig24.equibind_paired_stability_units,46,46,True,"body_appendix_short.tex, the paragraph on fig:results-r18"
prose.fig24.equibind_single_cluster_after_filtering,39,39,True,"body_appendix_short.tex, the paragraph on fig:results-r18"
prose.fig24.equibind_multicluster_units,7,7,True,"body_appendix_short.tex, the paragraph on fig:results-r18"
prose.fig24.equibind_multicluster_stability_raw,0.67,0.672,True,"body_appendix_short.tex, the paragraph on fig:results-r18"
prose.fig24.equibind_multicluster_stability_filtered,0.74,0.74,True,"body_appendix_short.tex, the paragraph on fig:results-r18"
prose.fig39.autodock_spurious_rank1,15.3,9.1,False,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.diffdock_spurious_rank1,14.1,7.8,False,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.autodock_spurious_rank5,17.6,13.5,False,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.equibind_matched_rank1,16.7,17.7,False,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.equibind_missed_rank1,18.9,17.8,False,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.equibind_spurious_min,12.0,11.2,False,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.fig39.equibind_spurious_max,12.6,11.6,False,"body_appendix_short.tex, the paragraph on fig:results-r9"
prose.audit.ids_file,'present','present',True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.profiled_poses,4253,4253.0,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.median_rmsd,7.57,5.01,False,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.within_2a_pct,21.3,26.9,False,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.site_filtered_overlap[autodock],0.683,0.6757,False,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.dropped_by_site_filter[autodock],44,27.0,False,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.site_filtered_overlap[diffdock],0.714,0.7061,False,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.dropped_by_site_filter[diffdock],60,38.0,False,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.site_filtered_overlap[equibind],0.629,0.6228,False,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.dropped_by_site_filter[equibind],111,100.0,False,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.metal_records,6296,6296.0,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.audit.metal_complexes,121,121.0,True,"body_appendix_short.tex, ""Interaction Fingerprints"""
prose.refiners.equibind_near_top15.gnina,83,86,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.equibind_near_top15.smina,61,64,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.equibind_near_top15.mcnemar_p,0.0001131,0.0001131,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.equibind_selection_top15.gnina,55,57,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.equibind_selection_top15.smina,46,48,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.equibind_selection_top15.mcnemar_p,0.1078,0.1221,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_triple_top15.smina,133,144,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_triple_top15.gnina,132,143,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_triple_top15.mcnemar_p,1.0,1.0,True,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_double_top15.smina,167,179,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_double_top15.gnina,167,177,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_double_top15.mcnemar_p,1.0,0.7266,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_near_top15.smina,170,182,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_near_top15.gnina,170,180,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose.refiners.diffdock_near_top15.mcnemar_p,1.0,0.6875,False,"body_main_short.tex, Discussion, 'Physical Validity and Post-Docking Optimisation'"
prose[h9].diff_pp.k1,2.6,5.61,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_lo.k1,-4.2,-1.71,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_hi.k1,9.4,12.84,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].mcnemar_p.k1,0.5085,0.158654,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_lo.k1,-3.1,-0.54,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_hi.k1,8.3,11.69,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].smallest_margin.k1,8.4,11.7,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].both_recover,51,76,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].neither_recovers,140,98,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].discordant,112,129,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].discordant_pct,37.0,42.6,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].mde_pp,9.8,10.5,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].observed_power,0.12,0.32,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].n_needed,4200,1100,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].mde_at_428,8.2,8.8,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_10pp.k1,True,False,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_5pp.k1,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].diff_pp.k5,13.2,13.2,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_lo.k5,5.7,5.74,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_hi.k5,20.4,20.45,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].mcnemar_p.k5,0.00076,0.000763,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_lo.k5,6.9,6.94,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_hi.k5,19.3,19.31,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].smallest_margin.k5,19.4,19.4,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_10pp.k5,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_5pp.k5,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].diff_pp.k15,10.2,11.22,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_lo.k15,2.8,3.91,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_hi.k15,17.5,18.37,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].mcnemar_p.k15,0.009,0.003634,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_lo.k15,4.0,5.08,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci90_hi.k15,16.3,17.24,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].smallest_margin.k15,16.4,17.3,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_10pp.k15,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].equivalent_within_5pp.k15,False,False,True,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].diff_pp.k30,9.9,10.23,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_lo.k30,2.5,2.99,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
prose[h9].ci95_hi.k30,17.1,17.32,False,"body_appendix_short.tex, 'Resolution of the Two-Pipeline Contrast'"
